##! [ RR header version 0.1a ]
##! created: 24/09/2014 14:18:52
##! location: /mnt/mnemo2/damian/PaxDB/groups/paxdb_website_groups_consistent/418101.plasmodia.orthgroups.consistent.txt
##! interpreter: python
##! script: /mnt/mnemo2/damian/PaxDB/sources/consistent/decompress.py
##! args: 
##! machine: imlslnx-atlas
##! rundir: /mnt/mnemo2/damian/PaxDB/sources/consistent
##! script timestamp: 24/09/2014 13:58:51
##! script MD5: 3f108046336d187b95c2e42c296efb1d
##! input file: /mnt/mnemo2/damian/PaxDB/groups/og_ogid_mapping_og3/418101.paxdb.og_ogid.og3.txt timestamp: 24/09/2014 12:07:54
##! input file: /mnt/mnemo2/damian/PaxDB/groups/paxdb_mapped_consistent/418101.paxdb.orthgroups.og3.txt timestamp: 24/09/2014 13:16:52
##! input file: /mnt/mnemo2/damian/eggNOGv4/eggNOGv4_computations/eggnog4/NOG_COG/protein.shorthands.txt timestamp: 21/11/2013 17:24:45
##!
NOG04000:	352914.XP_725878.1 5821.PBANKA_122380
NOG07642:	352914.XP_725624.1 5821.PBANKA_020850
NOG07643:	5821.PBANKA_060970 352914.XP_730308.1
NOG07644:	5821.PBANKA_094070 352914.XP_731371.1
NOG07645:	352914.XP_725453.1 5821.PBANKA_031660
NOG07646:	352914.XP_725184.1 5821.PBANKA_121200
NOG07647:	5821.PBANKA_123130 352914.XP_731308.1
NOG07648:	352914.XP_730904.1 5821.PBANKA_135640
NOG07649:	352914.XP_726574.1 5821.PBANKA_090900
NOG07650:	5821.PBANKA_133460 352914.XP_726993.1
NOG07651:	5821.PBANKA_093280 352914.XP_726905.1
NOG07652:	352914.XP_728331.1 5821.PBANKA_040350
NOG07653:	352914.XP_731194.1 5821.PBANKA_083310
NOG07654:	352914.XP_729883.1 5821.PBANKA_101820
NOG07655:	352914.XP_729867.1 5821.PBANKA_142970
NOG07656:	352914.XP_729234.1 5821.PBANKA_112070
NOG07657:	352914.XP_730080.1 5821.PBANKA_112130
NOG07658:	352914.XP_730723.1 5821.PBANKA_080390
NOG07659:	5821.PBANKA_143200 352914.XP_726057.1
NOG07660:	352914.XP_724562.1 5821.PBANKA_133620
NOG07661:	352914.XP_725668.1 5821.PBANKA_083570
NOG07662:	352914.XP_726439.1 5821.PBANKA_113100
NOG07663:	5821.PBANKA_123950 352914.XP_727623.1
NOG07664:	352914.XP_727508.1 5821.PBANKA_093770
NOG07665:	352914.XP_725888.1 5821.PBANKA_103800
NOG07666:	352914.XP_723682.1 5821.PBANKA_052070
NOG07667:	352914.XP_725031.1 5821.PBANKA_110310
NOG07668:	5821.PBANKA_040850 352914.XP_728249.1
NOG07669:	352914.XP_731353.1 5821.PBANKA_103330
NOG07670:	352914.XP_730198.1 5821.PBANKA_140800
NOG07671:	5821.PBANKA_031440 352914.XP_725042.1
NOG07672:	352914.XP_727017.1 5821.PBANKA_121850
NOG07673:	5821.PBANKA_124120 352914.XP_724078.1
NOG07674:	352914.XP_723993.1 5821.PBANKA_131110
NOG07675:	5821.PBANKA_031010 352914.XP_730943.1
NOG07676:	352914.XP_726709.1 5821.PBANKA_010060
NOG07677:	5821.PBANKA_060590 352914.XP_724416.1
NOG07678:	352914.XP_727635.1 5821.PBANKA_083170
NOG07679:	352914.XP_727076.1 5821.PBANKA_041690
NOG07680:	352914.XP_731438.1 5821.PBANKA_110340
NOG07681:	5821.PBANKA_143040 352914.XP_728358.1
NOG07682:	5821.PBANKA_121840 352914.XP_729626.1
NOG07683:	352914.XP_730025.1 5821.PBANKA_093210
NOG07684:	5821.PBANKA_102210 352914.XP_724194.1
NOG07685:	5821.PBANKA_134530 352914.XP_724439.1
NOG07686:	5821.PBANKA_120190 352914.XP_727876.1
NOG07687:	352914.XP_730713.1 5821.PBANKA_092280
NOG07688:	5821.PBANKA_102580 352914.XP_726147.1
NOG07689:	352914.XP_731380.1 5821.PBANKA_111790
NOG07690:	352914.XP_729349.1 5821.PBANKA_146090
NOG07691:	5821.PBANKA_123810 352914.XP_730443.1
NOG07692:	352914.XP_726220.1 5821.PBANKA_102220
NOG07693:	352914.XP_724990.1 5821.PBANKA_110250
NOG07694:	5821.PBANKA_061190 352914.XP_728374.1
NOG07695:	5821.PBANKA_123450 352914.XP_726372.1
NOG07696:	352914.XP_725634.1 5821.PBANKA_050370
NOG07697:	5821.PBANKA_131520 352914.XP_729409.1
NOG07698:	352914.XP_725596.1 5821.PBANKA_061100
NOG07699:	5821.PBANKA_132570 352914.XP_728093.1
NOG07700:	352914.XP_729731.1 5821.PBANKA_141590
NOG07701:	352914.XP_726915.1 5821.PBANKA_093070
NOG07702:	5821.PBANKA_091980 352914.XP_726459.1
NOG07703:	5821.PBANKA_081050 352914.XP_731099.1
NOG07704:	352914.XP_730410.1 5821.PBANKA_030320
NOG07705:	5821.PBANKA_031670 5821.PBANKA_021540 352914.XP_725456.1
NOG07706:	352914.XP_723677.1 5821.PBANKA_141920
NOG07707:	352914.XP_725230.1 5821.PBANKA_122120
NOG07708:	5821.PBANKA_020490 352914.XP_725848.1
NOG07709:	352914.XP_728987.1 5821.PBANKA_101360
NOG07710:	5821.PBANKA_113060 352914.XP_730223.1
NOG07711:	352914.XP_724429.1 5821.PBANKA_082990
NOG07712:	352914.XP_729196.1 5821.PBANKA_061770
NOG07713:	352914.XP_730193.1 5821.PBANKA_080100
NOG07714:	5821.PBANKA_110380 352914.XP_723984.1
NOG07715:	352914.XP_724268.1 5821.PBANKA_121760
NOG07716:	5821.PBANKA_011020 352914.XP_727182.1
NOG07717:	352914.XP_725629.1 5821.PBANKA_082530
NOG07718:	352914.XP_728557.1 5821.PBANKA_050650
NOG07719:	352914.XP_725998.1 5821.PBANKA_010320
NOG07720:	5821.PBANKA_090730 352914.XP_731418.1
NOG07721:	5821.PBANKA_091060 352914.XP_727070.1
NOG07722:	5821.PBANKA_121290 352914.XP_725553.1
NOG07723:	5821.PBANKA_020210 352914.XP_728815.1
NOG07724:	352914.XP_729074.1 5821.PBANKA_146420
NOG07725:	5821.PBANKA_136190 352914.XP_730839.1
NOG07726:	352914.XP_726302.1 5821.PBANKA_122140
NOG07727:	352914.XP_725142.1 5821.PBANKA_144700
NOG07728:	352914.XP_731314.1 5821.PBANKA_071980
NOG07729:	5821.PBANKA_103030 352914.XP_724196.1
NOG07730:	352914.XP_724541.1 5821.PBANKA_142410
NOG07731:	5821.PBANKA_040970 352914.XP_729513.1
NOG07732:	5821.PBANKA_130120 352914.XP_726400.1
NOG07733:	352914.XP_725973.1 5821.PBANKA_062110
NOG07734:	5821.PBANKA_114270 352914.XP_726691.1
NOG07735:	352914.XP_728194.1 5821.PBANKA_083210
NOG07736:	5821.PBANKA_145690 352914.XP_728934.1
NOG07737:	352914.XP_729428.1 5821.PBANKA_123100
NOG07738:	352914.XP_726617.1 5821.PBANKA_100420
NOG07739:	5821.PBANKA_052120 352914.XP_727531.1
NOG07740:	352914.XP_723663.1 5821.PBANKA_090290
NOG07741:	352914.XP_727893.1 5821.PBANKA_110820
NOG07742:	352914.XP_725430.1 5821.PBANKA_114190
NOG07743:	5821.PBANKA_060750 352914.XP_727392.1
NOG07744:	5821.PBANKA_146010 352914.XP_724070.1
NOG07745:	352914.XP_731170.1 5821.PBANKA_030630
NOG07746:	352914.XP_725330.1 5821.PBANKA_140460
NOG07747:	5821.PBANKA_133860 352914.XP_724922.1
NOG07748:	5821.PBANKA_113140 352914.XP_725264.1
NOG07749:	5821.PBANKA_102910 352914.XP_729155.1
NOG07750:	352914.XP_731069.1 5821.PBANKA_011080
NOG07751:	5821.PBANKA_020570 352914.XP_726774.1
NOG07752:	5821.PBANKA_120880 352914.XP_726785.1
NOG07753:	352914.XP_729258.1 5821.PBANKA_145580
NOG07754:	352914.XP_729556.1 5821.PBANKA_132410
NOG07755:	352914.XP_729958.1 5821.PBANKA_021080
NOG07756:	5821.PBANKA_124430 352914.XP_725577.1
NOG07757:	5821.PBANKA_070830 352914.XP_728049.1
NOG07758:	5821.PBANKA_020530 352914.XP_726771.1
NOG07759:	5821.PBANKA_051710 352914.XP_731126.1
NOG07760:	352914.XP_728843.1 5821.PBANKA_030350
NOG07761:	352914.XP_729900.1 5821.PBANKA_062100
NOG07762:	5821.PBANKA_081690 352914.XP_727950.1
NOG07763:	352914.XP_730546.1 5821.PBANKA_050180
NOG07764:	5821.PBANKA_140170 352914.XP_724125.1
NOG07765:	5821.PBANKA_101740 352914.XP_727937.1
NOG07766:	352914.XP_728485.1 5821.PBANKA_041520
NOG07767:	352914.XP_727736.1 5821.PBANKA_102680
NOG07768:	352914.XP_727218.1 5821.PBANKA_141450
NOG07769:	5821.PBANKA_020710 352914.XP_726285.1
NOG07770:	352914.XP_729011.1 5821.PBANKA_124260
NOG07771:	352914.XP_728740.1 5821.PBANKA_131190
NOG07772:	352914.XP_725429.1 5821.PBANKA_114200
NOG07773:	5821.PBANKA_124170 352914.XP_723933.1
NOG07774:	5821.PBANKA_122330 352914.XP_728538.1
NOG07775:	352914.XP_724898.1 5821.PBANKA_040870
NOG07776:	352914.XP_730673.1 5821.PBANKA_093820
NOG07777:	352914.XP_730579.1 5821.PBANKA_020160
NOG07778:	352914.XP_728354.1 5821.PBANKA_072130
NOG07779:	352914.XP_726261.1 5821.PBANKA_091190
NOG07780:	352914.XP_730320.1 5821.PBANKA_100060
NOG07781:	352914.XP_730126.1 5821.PBANKA_130210
NOG07782:	5821.PBANKA_111170 352914.XP_728075.1
NOG07783:	5821.PBANKA_071330 352914.XP_725590.1
NOG07784:	352914.XP_723740.1 5821.PBANKA_113360
NOG07785:	5821.PBANKA_123390 352914.XP_726650.1
NOG07786:	5821.PBANKA_050990 352914.XP_724028.1
NOG07787:	5821.PBANKA_110300 352914.XP_725030.1
NOG07788:	352914.XP_728263.1 5821.PBANKA_051950
NOG07789:	5821.PBANKA_142060 352914.XP_730523.1
NOG07790:	5821.PBANKA_134160 352914.XP_726224.1
NOG07791:	5821.PBANKA_030340 352914.XP_728844.1
NOG07792:	5821.PBANKA_092610 352914.XP_726081.1
NOG07793:	352914.XP_726547.1 5821.PBANKA_051510
NOG07794:	5821.PBANKA_060360 352914.XP_725832.1
NOG07795:	5821.PBANKA_091090 352914.XP_730313.1
NOG07796:	352914.XP_731136.1 5821.PBANKA_131210
NOG07797:	352914.XP_726062.1 5821.PBANKA_082860
NOG07798:	5821.PBANKA_120990 352914.XP_727485.1
NOG07799:	5821.PBANKA_113120 352914.XP_731298.1
NOG07800:	5821.PBANKA_093730 352914.XP_723896.1
NOG07801:	352914.XP_730986.1 5821.PBANKA_060280
NOG07802:	352914.XP_724815.1 5821.PBANKA_010890
NOG07803:	352914.XP_724391.1 5821.PBANKA_132540
NOG07804:	5821.PBANKA_061640 352914.XP_726388.1
NOG07805:	5821.PBANKA_143130 352914.XP_730146.1
NOG07806:	5821.PBANKA_121220 352914.XP_729756.1
NOG07807:	5821.PBANKA_010720 352914.XP_730130.1
NOG07808:	352914.XP_726602.1 5821.PBANKA_142570
NOG07809:	352914.XP_725615.1 5821.PBANKA_050410
NOG07810:	352914.XP_730527.1 5821.PBANKA_142100
NOG07811:	352914.XP_724018.1 5821.PBANKA_124240
NOG07812:	352914.XP_724094.1 5821.PBANKA_082640
NOG07813:	5821.PBANKA_102790 352914.XP_727056.1
NOG07814:	352914.XP_725499.1 5821.PBANKA_135800
NOG07815:	5821.PBANKA_091040 352914.XP_727068.1
NOG07816:	352914.XP_730830.1 5821.PBANKA_142200
NOG07817:	352914.XP_726571.1 5821.PBANKA_131130
NOG07818:	5821.PBANKA_041060 352914.XP_724817.1
NOG07819:	5821.PBANKA_131500 352914.XP_729411.1
NOG07820:	5821.PBANKA_083410 352914.XP_724129.1
NOG07821:	352914.XP_728451.1 5821.PBANKA_101770
NOG07822:	5821.PBANKA_081750 352914.XP_724892.1
NOG07823:	352914.XP_731236.1 5821.PBANKA_111930
NOG07824:	5821.PBANKA_122070 352914.XP_725023.1
NOG07825:	5821.PBANKA_142700 352914.XP_726699.1
NOG07826:	352914.XP_725786.1 5821.PBANKA_103200
NOG07827:	352914.XP_727008.1 5821.PBANKA_031680 5821.PBANKA_021550
NOG07828:	352914.XP_726469.1 5821.PBANKA_030060
NOG07829:	5821.PBANKA_021250 352914.XP_729042.1
NOG07830:	352914.XP_727014.1 5821.PBANKA_081560
NOG07831:	5821.PBANKA_142940 352914.XP_729864.1
NOG07832:	352914.XP_727256.1 5821.PBANKA_020600
NOG07833:	5821.PBANKA_083540 352914.XP_725671.1
NOG07834:	5821.PBANKA_120150 352914.XP_727872.1
NOG07835:	352914.XP_724278.1 5821.PBANKA_103170
NOG07836:	5821.PBANKA_111730 352914.XP_725472.1
NOG07837:	352914.XP_731248.1 5821.PBANKA_110890
NOG07838:	5821.PBANKA_010300 352914.XP_725996.1
NOG07839:	352914.XP_731042.1 5821.PBANKA_071150
NOG07840:	352914.XP_727337.1 5821.PBANKA_133340
NOG07841:	352914.XP_726156.1 5821.PBANKA_070550
NOG07842:	5821.PBANKA_062340 352914.XP_731280.1
NOG07843:	5821.PBANKA_103140 352914.XP_729423.1
NOG07844:	5821.PBANKA_132340 352914.XP_725987.1
NOG07845:	352914.XP_726651.1 5821.PBANKA_123400
NOG07846:	5821.PBANKA_091720 352914.XP_728891.1
NOG07847:	352914.XP_728601.1 5821.PBANKA_093990
NOG07848:	5821.PBANKA_090270 352914.XP_728590.1
NOG07849:	352914.XP_725005.1 5821.PBANKA_092890
NOG07850:	352914.XP_730531.1 5821.PBANKA_136090
NOG07851:	352914.XP_725123.1 5821.PBANKA_030560
NOG07852:	352914.XP_723965.1 5821.PBANKA_114590
NOG07853:	5821.PBANKA_142140 352914.XP_729031.1
NOG07854:	5821.PBANKA_101310 352914.XP_730038.1
NOG07855:	352914.XP_727722.1 5821.PBANKA_092240
NOG07856:	352914.XP_730000.1 5821.PBANKA_081710
NOG07857:	352914.XP_730701.1 5821.PBANKA_114060
NOG07858:	5821.PBANKA_131390 352914.XP_726976.1
NOG07859:	5821.PBANKA_123300 352914.XP_730600.1
NOG07860:	5821.PBANKA_080620 352914.XP_728068.1
NOG07861:	352914.XP_727274.1 5821.PBANKA_113960
NOG07862:	352914.XP_725794.1 5821.PBANKA_140870
NOG07863:	5821.PBANKA_136410 352914.XP_727826.1
NOG07864:	5821.PBANKA_070910 352914.XP_724512.1
NOG07865:	352914.XP_729113.1 5821.PBANKA_103900
NOG07866:	5821.PBANKA_021390 352914.XP_729241.1
NOG07867:	5821.PBANKA_114450 352914.XP_726207.1
NOG07868:	5821.PBANKA_124140 352914.XP_723930.1
NOG07869:	352914.XP_725132.1 5821.PBANKA_090860
NOG07870:	352914.XP_727109.1 5821.PBANKA_052360
NOG07871:	5821.PBANKA_123370 352914.XP_731393.1
NOG07872:	352914.XP_725887.1 5821.PBANKA_103790
NOG07873:	352914.XP_731151.1 5821.PBANKA_040300
NOG07874:	5821.PBANKA_041180 352914.XP_730779.1
NOG07875:	352914.XP_730598.1 5821.PBANKA_070750
NOG07876:	5821.PBANKA_071680 352914.XP_730069.1
NOG07877:	352914.XP_727773.1 5821.PBANKA_081910
NOG07878:	352914.XP_723664.1 5821.PBANKA_092340
NOG07879:	352914.XP_729040.1 5821.PBANKA_021240
NOG07880:	352914.XP_730940.1 5821.PBANKA_031040
NOG07881:	352914.XP_728869.1 5821.PBANKA_114580
NOG07882:	352914.XP_726086.1 5821.PBANKA_102870
NOG07883:	5821.PBANKA_141840 352914.XP_724088.1
NOG07884:	5821.PBANKA_123590 352914.XP_724002.1
NOG07885:	5821.PBANKA_071070 352914.XP_723642.1
NOG07886:	5821.PBANKA_120130 352914.XP_730872.1
NOG07887:	5821.PBANKA_061410 352914.XP_728290.1
NOG07888:	352914.XP_725075.1 5821.PBANKA_133770
NOG07889:	352914.XP_727111.1 5821.PBANKA_052380
NOG07890:	352914.XP_725013.1 5821.PBANKA_132260
NOG07891:	352914.XP_728619.1 5821.PBANKA_052220
NOG07892:	352914.XP_725741.1 5821.PBANKA_040470
NOG07893:	5821.PBANKA_071280 352914.XP_724187.1
NOG07894:	5821.PBANKA_102470 352914.XP_729433.1
NOG07895:	5821.PBANKA_145630 352914.XP_724354.1
NOG07896:	352914.XP_728390.1 5821.PBANKA_010510
NOG07897:	352914.XP_730415.1 5821.PBANKA_010600
NOG07898:	5821.PBANKA_131880 352914.XP_727414.1
NOG07899:	5821.PBANKA_092090 352914.XP_723718.1
NOG07900:	5821.PBANKA_114260 352914.XP_726689.1
NOG07901:	352914.XP_729161.1 5821.PBANKA_080530
NOG07902:	5821.PBANKA_102180 352914.XP_728085.1
NOG07903:	5821.PBANKA_111560 352914.XP_729796.1
NOG07904:	5821.PBANKA_134780 352914.XP_729677.1
NOG07905:	5821.PBANKA_133350 352914.XP_727336.1
NOG07906:	5821.PBANKA_122520 352914.XP_725397.1
NOG07907:	352914.XP_726047.1 5821.PBANKA_070420
NOG07908:	352914.XP_727990.1 5821.PBANKA_011260
NOG07909:	352914.XP_724192.1 5821.PBANKA_040130
NOG07910:	352914.XP_728363.1 5821.PBANKA_134420
NOG07911:	5821.PBANKA_072120 352914.XP_725944.1
NOG07912:	352914.XP_725606.1 5821.PBANKA_060190
NOG07913:	5821.PBANKA_135030 352914.XP_729279.1
NOG07914:	5821.PBANKA_052060 352914.XP_724325.1
NOG07915:	352914.XP_729081.1 5821.PBANKA_100200
NOG07916:	352914.XP_724698.1 5821.PBANKA_134620
NOG07917:	352914.XP_729946.1 5821.PBANKA_120920
NOG07918:	5821.PBANKA_071020 352914.XP_730298.1
NOG07919:	352914.XP_726596.1 5821.PBANKA_120570
NOG07920:	5821.PBANKA_133790 352914.XP_725073.1
NOG07921:	5821.PBANKA_082140 352914.XP_725926.1
NOG07922:	352914.XP_725774.1 5821.PBANKA_082050
NOG07923:	352914.XP_725632.1 5821.PBANKA_050360
NOG07924:	5821.PBANKA_052080 352914.XP_725248.1
NOG07925:	352914.XP_723745.1 5821.PBANKA_092740
NOG07926:	352914.XP_725078.1 5821.PBANKA_062350
NOG07927:	352914.XP_729371.1 5821.PBANKA_133840
NOG07928:	5821.PBANKA_143050 352914.XP_725469.1
NOG07929:	5821.PBANKA_123510 352914.XP_724797.1
NOG07930:	352914.XP_730063.1 5821.PBANKA_071730
NOG07931:	352914.XP_729282.1 5821.PBANKA_135010
NOG07932:	352914.XP_727334.1 5821.PBANKA_100350
NOG07933:	5821.PBANKA_020910 352914.XP_727884.1
NOG07934:	5821.PBANKA_081100 352914.XP_723655.1
NOG07935:	352914.XP_724862.1 5821.PBANKA_020670
NOG07936:	352914.XP_729266.1 5821.PBANKA_145500
NOG07937:	5821.PBANKA_144130 352914.XP_727427.1
NOG07938:	352914.XP_729706.1 5821.PBANKA_120530
NOG07939:	352914.XP_724442.1 5821.PBANKA_132090
NOG07940:	5821.PBANKA_146210 352914.XP_730849.1
NOG07941:	5821.PBANKA_134110 352914.XP_730780.1
NOG07942:	352914.XP_729814.1 5821.PBANKA_090560
NOG07943:	5821.PBANKA_131650 352914.XP_725324.1
NOG07944:	5821.PBANKA_021450 352914.XP_730910.1
NOG07945:	352914.XP_730098.1 5821.PBANKA_142660
NOG07946:	5821.PBANKA_050110 352914.XP_729846.1
NOG07947:	5821.PBANKA_051200 352914.XP_726539.1
NOG07948:	5821.PBANKA_121570 352914.XP_730165.1
NOG07949:	5821.PBANKA_122360 352914.XP_728081.1
NOG07950:	352914.XP_723989.1 5821.PBANKA_093940
NOG07951:	5821.PBANKA_060220 352914.XP_725721.1
NOG07952:	352914.XP_730014.1 5821.PBANKA_134920
NOG07953:	5821.PBANKA_031450 352914.XP_725043.1
NOG07954:	5821.PBANKA_083650 352914.XP_727077.1
NOG07955:	5821.PBANKA_010570 352914.XP_726070.1
NOG07956:	5821.PBANKA_093110 352914.XP_724084.1
NOG07957:	352914.XP_727206.1 5821.PBANKA_145870
NOG07958:	5821.PBANKA_062190 352914.XP_729396.1
NOG07959:	352914.XP_730724.1 5821.PBANKA_080400
NOG07960:	352914.XP_730756.1 5821.PBANKA_000020
NOG07961:	352914.XP_726597.1 5821.PBANKA_120580
NOG07962:	352914.XP_723883.1 5821.PBANKA_133680
NOG07963:	5821.PBANKA_100500 352914.XP_726116.1
NOG07964:	5821.PBANKA_120910 352914.XP_729947.1
NOG07965:	5821.PBANKA_071230 352914.XP_727808.1
NOG07966:	5821.PBANKA_142750 352914.XP_729448.1
NOG07967:	5821.PBANKA_136170 352914.XP_730838.1
NOG07968:	352914.XP_730657.1 5821.PBANKA_110750
NOG07969:	5821.PBANKA_083660 352914.XP_726186.1
NOG07970:	352914.XP_728854.1 5821.PBANKA_135980
NOG07971:	5821.PBANKA_133800 352914.XP_729366.1
NOG07972:	352914.XP_724223.1 5821.PBANKA_141970
NOG07973:	5821.PBANKA_092670 352914.XP_724715.1
NOG07974:	5821.PBANKA_120300 352914.XP_729561.1
NOG07975:	5821.PBANKA_100890 352914.XP_725748.1
NOG07976:	5821.PBANKA_040700 352914.XP_730215.1
NOG07977:	352914.XP_726828.1 5821.PBANKA_110660
NOG07978:	352914.XP_729438.1 5821.PBANKA_102500
NOG07979:	352914.XP_731149.1 5821.PBANKA_040320
NOG07980:	352914.XP_728151.1 5821.PBANKA_145790
NOG07981:	5821.PBANKA_144970 352914.XP_724934.1
NOG07982:	5821.PBANKA_093440 352914.XP_724291.1
NOG07983:	352914.XP_731034.1 5821.PBANKA_071090
NOG07984:	5821.PBANKA_083280 352914.XP_731199.1
NOG07985:	352914.XP_725064.1 5821.PBANKA_143340
NOG07986:	5821.PBANKA_071870 352914.XP_730809.1
NOG07987:	352914.XP_729592.1 5821.PBANKA_142470
NOG07988:	352914.XP_723872.1 5821.PBANKA_133100
NOG07989:	352914.XP_728539.1 5821.PBANKA_122320
NOG07990:	5821.PBANKA_103840 352914.XP_727357.1
NOG07991:	352914.XP_723795.1 5821.PBANKA_060760
NOG07992:	5821.PBANKA_112340 352914.XP_724743.1
NOG07993:	5821.PBANKA_070620 352914.XP_731094.1
NOG07994:	5821.PBANKA_082480 352914.XP_729274.1
NOG07995:	5821.PBANKA_092330 352914.XP_723665.1
NOG07996:	352914.XP_725038.1 5821.PBANKA_144780
NOG07997:	5821.PBANKA_051350 352914.XP_729932.1
NOG07998:	352914.XP_727569.1 5821.PBANKA_040510
NOG07999:	352914.XP_728058.1 5821.PBANKA_143980
NOG08000:	352914.XP_730241.1 5821.PBANKA_111540
NOG08001:	5821.PBANKA_136300 352914.XP_726082.1
NOG08002:	352914.XP_727007.1 5821.PBANKA_000350
NOG08003:	5821.PBANKA_123050 352914.XP_728464.1
NOG08004:	352914.XP_726419.1 5821.PBANKA_113390
NOG08005:	352914.XP_727103.1 5821.PBANKA_030700
NOG08006:	5821.PBANKA_103470 352914.XP_725699.1
NOG08007:	5821.PBANKA_110170 352914.XP_724660.1
NOG08008:	352914.XP_729551.1 5821.PBANKA_132440
NOG08009:	5821.PBANKA_102150 352914.XP_724799.1
NOG08010:	5821.PBANKA_134490 352914.XP_724435.1
NOG08011:	5821.PBANKA_102960 352914.XP_726131.1
NOG08012:	5821.PBANKA_030690 352914.XP_728579.1
NOG08013:	352914.XP_729909.1 5821.PBANKA_062020
NOG08014:	5821.PBANKA_103620 352914.XP_724364.1
NOG08015:	5821.PBANKA_081800 352914.XP_731260.1
NOG08016:	5821.PBANKA_145670 352914.XP_729005.1
NOG08017:	352914.XP_729943.1 5821.PBANKA_120940
NOG08018:	352914.XP_727738.1 5821.PBANKA_094360
NOG08019:	352914.XP_726414.1 5821.PBANKA_051160
NOG08020:	5821.PBANKA_080280 352914.XP_728406.1
NOG08021:	352914.XP_729811.1 5821.PBANKA_090580
NOG08022:	5821.PBANKA_140240 352914.XP_729311.1
NOG08023:	5821.PBANKA_050430 352914.XP_725613.1
NOG08024:	5821.PBANKA_142840 352914.XP_727260.1
NOG08025:	5821.PBANKA_051000 352914.XP_724027.1
NOG08026:	352914.XP_730998.1 5821.PBANKA_010700
NOG08027:	5821.PBANKA_135790 352914.XP_725498.1
NOG08028:	5821.PBANKA_133910 352914.XP_727322.1
NOG08029:	5821.PBANKA_070840 352914.XP_728048.1
NOG08030:	352914.XP_731040.1 5821.PBANKA_071130
NOG08031:	5821.PBANKA_141600 352914.XP_729730.1
NOG08032:	352914.XP_725304.1 5821.PBANKA_061150
NOG08033:	5821.PBANKA_120510 352914.XP_728513.1
NOG08034:	352914.XP_730714.1 5821.PBANKA_092270
NOG08035:	352914.XP_724772.1 5821.PBANKA_101600
NOG08036:	5821.PBANKA_100170 352914.XP_729085.1
NOG08037:	5821.PBANKA_121450 352914.XP_729316.1
NOG08038:	352914.XP_730282.1 5821.PBANKA_000520
NOG08039:	5821.PBANKA_010940 352914.XP_731082.1
NOG08040:	5821.PBANKA_060210 352914.XP_725720.1
NOG08041:	5821.PBANKA_132720 352914.XP_727496.1
NOG08042:	352914.XP_725372.1 5821.PBANKA_071450
NOG08043:	352914.XP_725912.1 5821.PBANKA_144400
NOG08044:	352914.XP_725340.1 5821.PBANKA_140430
NOG08045:	5821.PBANKA_092440 352914.XP_731103.1
NOG08046:	352914.XP_727356.1 5821.PBANKA_103850
NOG08047:	352914.XP_728418.1 5821.PBANKA_051700
NOG08048:	5821.PBANKA_141480 352914.XP_731232.1
NOG08049:	352914.XP_725177.1 5821.PBANKA_145290
NOG08050:	5821.PBANKA_060710 352914.XP_726757.1
NOG08051:	5821.PBANKA_091700 352914.XP_726670.1
NOG08052:	5821.PBANKA_070400 352914.XP_725045.1
NOG08053:	5821.PBANKA_082400 352914.XP_730292.1
NOG08054:	352914.XP_724667.1 5821.PBANKA_141300
NOG08055:	352914.XP_731128.1 5821.PBANKA_140680
NOG08056:	352914.XP_731350.1 5821.PBANKA_011060
NOG08057:	5821.PBANKA_134020 352914.XP_727750.1
NOG08058:	5821.PBANKA_031570 352914.XP_725081.1
NOG08059:	352914.XP_729160.1 5821.PBANKA_080540
NOG08060:	352914.XP_729628.1 5821.PBANKA_041840
NOG08061:	5821.PBANKA_092750 352914.XP_723744.1
NOG08062:	5821.PBANKA_140340 352914.XP_730053.1
NOG08063:	352914.XP_728974.1 5821.PBANKA_031520
NOG08064:	5821.PBANKA_130600 352914.XP_727542.1
NOG08065:	5821.PBANKA_040500 352914.XP_728918.1
NOG08066:	352914.XP_730945.1 5821.PBANKA_030990
NOG08067:	352914.XP_725275.1 5821.PBANKA_111030
NOG08068:	352914.XP_726593.1 5821.PBANKA_145240
NOG08069:	5821.PBANKA_124590 352914.XP_728541.1
NOG08070:	352914.XP_730970.1 5821.PBANKA_091270
NOG08071:	5821.PBANKA_113580 352914.XP_724839.1
NOG08072:	5821.PBANKA_040770 352914.XP_730854.1
NOG08073:	352914.XP_726405.1 5821.PBANKA_132590
NOG08074:	352914.XP_730019.1 5821.PBANKA_093170
NOG08075:	352914.XP_731394.1 5821.PBANKA_123360
NOG08076:	352914.XP_724085.1 5821.PBANKA_052420
NOG08077:	5821.PBANKA_030130 352914.XP_727659.1
NOG08078:	352914.XP_727403.1 5821.PBANKA_131090
NOG08079:	352914.XP_731146.1 5821.PBANKA_135530
NOG08080:	5821.PBANKA_031150 352914.XP_727039.1
NOG08081:	352914.XP_724477.1 5821.PBANKA_114420
NOG08082:	352914.XP_725479.1 5821.PBANKA_111680
NOG08083:	352914.XP_729283.1 5821.PBANKA_135000
NOG08084:	352914.XP_724510.1 5821.PBANKA_070890
NOG08085:	5821.PBANKA_082880 352914.XP_726060.1
NOG08086:	352914.XP_727864.1 5821.PBANKA_071290
NOG08087:	5821.PBANKA_113210 352914.XP_727493.1
NOG08088:	5821.PBANKA_144810 352914.XP_725312.1
NOG08089:	5821.PBANKA_134230 352914.XP_730588.1
